0.4184557,1.78152,0.85,0
0.4117985,1.775013,0.85,0
0.4069754,1.773721,0.85,0
0.4053136,1.76335,0.85,0
0.4042138,1.740455,0.85,0
0.4095027,1.731603,0.85,0
0.419453,1.707749,0.85,0
0.4384925,1.655091,0.85,0
0.4584362,1.604809,0.85,0
0.4860596,1.569187,0.85,0
0.5206378,1.537666,0.85,0
0.5768516,1.519931,0.85,0
0.7314353,1.484927,0.85,0
0.896243,1.444237,0.85,0
1.07705,1.407529,0.85,0
1.240608,1.37079,0.85,0
1.348816,1.35184,0.85,0
1.398471,1.348165,0.85,0
1.43735,1.326782,0.85,0
1.495432,1.300678,0.85,0
1.767269,1.326098,0.85,0
2.100676,1.28241,0.85,0
2.38523,1.228288,0.85,0
1.894754,1.720899,0.85,0
1.366614,1.649909,0.85,0
1.19378,1.581468,0.85,0
1.375599,1.458728,0.85,0
1.886258,1.193172,0.85,0
2.279958,0.5845765,0.85,0
1.851793,0.6778911,0.85,0
1.569919,0.7217644,0.85,0
1.36313,0.7648852,0.85,0
1.232912,0.8467048,0.85,0
1.132189,0.9309736,0.85,0
1.056275,1.06171,0.85,0
0.9846849,1.135432,0.85,0
0.9317372,1.044003,0.85,0
0.8832848,0.8374121,0.85,0
0.8236868,0.7054262,0.85,0
0.7631798,0.6728001,0.85,0
0.7011683,0.689274,0.85,0
0.652535,0.5990824,0.85,0
0.6655464,0.6292028,0.85,0
0.6820152,0.892537,0.85,0
0.7099737,1.106874,0.85,0
0.725631,1.135961,0.85,0
0.7231586,1.205334,0.85,0
0.7093329,1.248557,0.85,0
0.693362,1.272287,0.85,0
0.6748719,1.309522,0.85,0
0.6494972,1.347838,0.85,0
0.898173,0.4885418,0.85,0
0.9482968,0.4325625,0.85,0
1.002909,0.502386,0.85,0
0.9847809,0.5249139,0.85,0
0.9842263,0.5831352,0.85,0
0.9547057,0.6493793,0.85,0
0.8802595,0.7917154,0.85,0
0.8140023,0.9532036,0.85,0
0.7883747,1.0335,0.85,0
0.7435482,1.113971,0.85,0
0.7219418,1.165695,0.85,0
0.7265514,1.215155,0.85,0
1.228749,0.4034191,0.85,0
1.047427,0.4175718,0.85,0
0.745389,0.4357741,0.85,0
0.5425892,0.50452,0.85,0
0.4394592,0.5792419,0.85,0
0.3848703,0.6628888,0.85,0
0.309325,0.7366425,0.85,0
0.2154472,0.7625052,0.85,0
0.1023756,0.8163643,0.85,0
-0.02307892,0.8365551,0.85,0
-0.09991354,0.9127465,0.85,0
-0.1438453,0.8293269,0.85,0
-0.1264213,0.7161399,0.85,0
0.03788929,0.6685404,0.85,0
0.1843943,0.6824931,0.85,0
0.2342796,0.701107,0.85,0
0.2306461,0.7474929,0.85,0
0.274503,0.7742526,0.85,0
0.3187696,0.7312365,0.85,0
0.3615332,0.6802358,0.85,0
0.3697209,0.7078245,0.85,0
0.360553,0.7276161,0.85,0
0.3478928,0.7486721,0.85,0
0.3267724,0.8085517,0.85,0
0.211139,0.9010531,0.85,0
0.05832137,0.9621652,0.85,0
-0.131125,1.072272,0.85,0
-0.2166264,1.167972,0.85,0
-0.2288164,1.191746,0.85,0
-0.2237832,1.215623,0.85,0
-0.2375735,1.216786,0.85,0
-0.2779652,1.221596,0.85,0
-0.3121027,1.234815,0.85,0
-0.3453651,1.276078,0.85,0
-0.3506965,1.302369,0.85,0
-0.3277819,1.338775,0.85,0
-0.309828,1.377034,0.85,0
-0.3023023,1.403913,0.85,0
-0.2878759,1.427378,0.85,0
0.2726332,0.4163074,0.85,0
0.01072142,0.8234276,0.85,0
-0.1716964,1.123902,0.85,0
-0.2137928,1.174512,0.85,0
-0.2262858,1.251787,0.85,0
-0.2595934,1.327538,0.85,0
