0.05145111,0.7427136,0,0
0.05120761,0.7439312,0,0
0.05104495,0.7447446,0,0
0.05065424,0.7466984,0,0
0.05014854,0.7492272,0,0
0.04984286,0.7507558,0,0
0.04936994,0.7531207,0,0
0.04889992,0.7554711,0,0
0.04882628,0.7558393,0,0
0.04890195,0.7554609,0,0
0.04568736,0.7715358,0,0
0.04876627,0.7561394,0,0
0.04690766,0.7654335,0,0
0.04523309,0.7738074,0,0
0.04386247,0.7806613,0,0
0.04257557,0.7870966,0,0
0.04134967,0.7932268,0,0
0.03803175,0.8098184,0,0
0.03917607,0.8040961,0,0
0.04077188,0.7961161,0,0
0.04261517,0.7868986,0,0
0.04478796,0.7760333,0,0
0.04708749,0.7645343,0,0
0.04801168,0.7599128,0,0
0.04643392,0.7678025,0,0
0.04441822,0.7778822,0,0
0.0426867,0.7865409,0,0
0.04119771,0.7939867,0,0
0.03560832,0.821937,0,0
0.03653271,0.8173145,0,0
0.03747942,0.8125804,0,0
0.0380152,0.8099012,0,0
0.03818667,0.8090438,0,0
0.03840495,0.8079522,0,0
0.03693918,0.8152819,0,0
0.03640923,0.817932,0,0
0.03576041,0.8211765,0,0
0.03522812,0.8238382,0,0
0.03294731,0.8352437,0,0
0.03271043,0.8364282,0,0
0.0335075,0.8324423,0,0
0.0343644,0.8281574,0,0
0.03556067,0.8221753,0,0
0.0373449,0.813253,0,0
0.03749985,0.8124782,0,0
0.03664444,0.8167558,0,0
0.03588234,0.8205668,0,0
0.03545728,0.8226923,0,0
0.03618382,0.8190592,0,0
0.03686653,0.8156452,0,0
0.03748278,0.8125636,0,0
0.0365824,0.817066,0,0
0.03622647,0.8188459,0,0
0.03574272,0.821265,0,0
0.03529696,0.823494,0,0
0.03416646,0.8291472,0,0
0.03607036,0.8196266,0,0
0.03530607,0.8234485,0,0
0.03448163,0.8275712,0,0
0.03325388,0.8337106,0,0
0.03482854,0.8258364,0,0
0.03652403,0.817358,0,0
0.03780953,0.8109297,0,0
0.03681512,0.8159023,0,0
0.03639469,0.8180047,0,0
0.03641514,0.8179024,0,0
0.0364595,0.8176806,0,0
0.03744688,0.8127431,0,0
0.03973655,0.8012934,0,0
0.0422652,0.7886487,0,0
0.04404621,0.7797425,0,0
0.0446511,0.7767177,0,0
0.04441346,0.777906,0,0
0.04382477,0.7808499,0,0
0.04327665,0.7835907,0,0
0.0431132,0.7844082,0,0
0.04277851,0.7860817,0,0
0.04240974,0.7879258,0,0
0.04166762,0.7916369,0,0
0.04088427,0.7955541,0,0
0.04036833,0.7981341,0,0
0.04035158,0.7982178,0,0
0.04079382,0.7960064,0,0
0.04128465,0.793552,0,0
0.04172862,0.7913318,0,0
0.04202515,0.789849,0,0
0.04241148,0.7879171,0,0
0.04301913,0.7848786,0,0
0.04407297,0.7796087,0,0
0.04526033,0.7736712,0,0
0.04647394,0.7676024,0,0
0.04748734,0.7625348,0,0
0.04850439,0.7574489,0,0
0.04927772,0.7535818,0,0
0.04971302,0.7514051,0,0
0.05014775,0.7492312,0,0
0.05050072,0.7474661,0,0
0.05034418,0.7482489,0,0
0.04949526,0.752494,0,0
0.04940199,0.7529604,0,0
0.04938609,0.7530399,0,0
0.04931505,0.7533951,0,0
0.04929014,0.7535197,0,0
0.04963085,0.751816,0,0
0.05031483,0.7483957,0,0
0.05036704,0.7481346,0,0
0.05043512,0.7477941,0,0
0.05070104,0.7464644,0,0
0.05099694,0.7449847,0,0
0.0510021,0.7449589,0,0
0.05087813,0.7455788,0,0
0.05114639,0.7442374,0,0
0.05188987,0.7405195,0,0
0.05147656,0.7425863,0,0
0.05091842,0.7453774,0,0
0.05016119,0.749164,0,0
0.04979799,0.7509802,0,0
0.04966087,0.7516659,0,0
0.0496443,0.7517487,0,0
0.04966117,0.7516643,0,0
0.04958757,0.7520324,0,0
0.04947169,0.7526118,0,0
0.04941205,0.7529101,0,0
0.04932288,0.753356,0,0
0.04916755,0.7541327,0,0
0.04905221,0.7547095,0,0
0.04899199,0.7550106,0,0
0.04893367,0.7553023,0,0
0.04887122,0.7556146,0,0
0.04883119,0.7558147,0,0
0.04885548,0.7556933,0,0
0.04892784,0.7553314,0,0
0.04902151,0.754863,0,0
0.04905767,0.7546822,0,0
0.04916187,0.7541611,0,0
0.049232,0.7538105,0,0
0.04926136,0.7536637,0,0
0.04924928,0.753724,0,0
0.04919023,0.7540193,0,0
0.04913774,0.7542818,0,0
0.04906332,0.754654,0,0
0.04896479,0.7551467,0,0
0.04887746,0.7555833,0,0
0.04894516,0.7552448,0,0
0.04930689,0.753436,0,0
0.04979166,0.7510118,0,0
0.05027279,0.7486059,0,0
0.05070286,0.7464553,0,0
0.05091966,0.7453712,0,0
0.05109158,0.7445114,0,0
0.05131956,0.7433714,0,0
0.05157502,0.742094,0,0
0.04932884,0.7533262,0,0
0.04752818,0.7623305,0,0
0.04613548,0.7692949,0,0
0.04476665,0.7761399,0,0
0.04348728,0.7825375,0,0
0.04210745,0.7894375,0,0
0.04074662,0.7962424,0,0
0.03951555,0.8023985,0,0
0.03874438,0.8062549,0,0
0.03835812,0.8081864,0,0
0.04604267,0.7697591,0,0
0.04976262,0.751157,0,0
0.0530506,0.7347151,0,0
0.0501658,0.7491409,0,0
0.04713356,0.7643039,0,0
0.0442065,0.778941,0,0
0.04739943,0.7629744,0,0
0.05160905,0.7419237,0,0
0.0522138,0.7388996,0,0
0.04953164,0.7523121,0,0
0.04672185,0.7663627,0,0
0.03610336,0.8194615,0,0
0.03517831,0.8240874,0,0
0.03452668,0.8273459,0,0
0.03438973,0.8280307,0,0
0.03530898,0.8234339,0,0
0.03740675,0.8129438,0,0
0.04074715,0.7962398,0,0
0.04483984,0.7757739,0,0
0.04826825,0.7586298,0,0
0.05017385,0.7491006,0,0
0.05000222,0.7499589,0,0
