0.8569826,0.4560446,0.85,0
0.7508872,0.4949937,0.85,0
0.5816557,0.4697738,0.85,0
0.6349412,0.5853871,0.85,0
0.6469098,0.7231597,0.85,0
0.7855449,0.7148511,0.85,0
1.027544,0.7337614,0.85,0
1.372839,0.5142421,0.85,0
-0.1586512,0.4616374,0.85,0
0.02057554,0.8357925,0.85,0
0.2279751,0.8950855,0.85,0
0.3880511,0.892356,0.85,0
0.5531927,0.8455732,0.85,0
0.4752076,1.045356,0.85,0
0.415911,1.06472,0.85,0
0.34324,1.18464,0.85,0
0.3410365,1.176935,0.85,0
0.3339131,1.177784,0.85,0
0.3304665,1.222757,0.85,0
0.3289678,1.240981,0.85,0
0.328485,1.25658,0.85,0
0.3380222,1.262417,0.85,0
0.3230585,1.263964,0.85,0
0.3024784,1.271229,0.85,0
0.2855087,1.284439,0.85,0
0.2784618,1.278555,0.85,0
0.2728915,1.270935,0.85,0
0.2699822,1.271011,0.85,0
0.2708507,1.268859,0.85,0
0.2717395,1.271316,0.85,0
0.2725997,1.271224,0.85,0
0.2737293,1.268967,0.85,0
0.2730475,1.270092,0.85,0
0.2712635,1.27315,0.85,0
0.2705363,1.269211,0.85,0
0.270196,1.266769,0.85,0
0.2669407,1.269113,0.85,0
0.2665086,1.269749,0.85,0
0.2855508,1.255256,0.85,0
0.3436218,1.217636,0.85,0
0.6775788,0.5652683,0.85,0
0.5262668,0.7659395,0.85,0
0.4409464,0.8342033,0.85,0
0.3007944,0.9174505,0.85,0
0.282768,0.9191988,0.85,0
0.2722853,0.9126224,0.85,0
0.2689213,0.9057747,0.85,0
0.2742769,0.8962266,0.85,0
0.2827629,0.8996632,0.85,0
0.2878765,0.9076162,0.85,0
0.3216924,0.9697558,0.85,0
0.3149711,0.9694895,0.85,0
0.1179077,0.950758,0.85,0
0.5345016,0.8745458,0.85,0
0.3379442,1.155483,0.85,0
0.01771724,0.9802366,0.85,0
0.01675604,0.9834961,0.85,0
0.6467447,0.7796564,0.85,0
0.5443804,0.9057818,0.85,0
0.2635348,0.964498,0.85,0
0.2528741,0.9664409,0.85,0
0.2533379,0.9737877,0.85,0
0.2568119,0.9795536,0.85,0
0.2592586,0.9738526,0.85,0
0.2598268,0.9637433,0.85,0
0.2584255,0.9583999,0.85,0
0.2564276,0.9552858,0.85,0
0.2480388,0.9487565,0.85,0
0.2383658,0.94472,0.85,0
0.2305191,0.9396937,0.85,0
0.2334668,0.9383256,0.85,0
0.2332904,0.940263,0.85,0
0.236827,0.9361016,0.85,0
0.2323311,0.9370238,0.85,0
0.2314284,0.9325153,0.85,0
0.2327214,0.9303401,0.85,0
0.2463758,0.9273578,0.85,0
0.7929673,1.002952,0.85,0
0.6436445,1.280522,0.85,0
0.832835,0.9094697,0.85,0
0.6393281,1.197849,0.85,0
0.8482244,0.8026986,0.85,0
0.427225,1.237554,0.85,0
0.3999811,1.233847,0.85,0
0.3854407,1.225754,0.85,0
0.3961239,1.21335,0.85,0
0.8422107,0.5104197,0.85,0
0.6253691,0.7945425,0.85,0
0.4736269,0.9170294,0.85,0
-0.2118292,1.681098,0.85,0
-0.2168722,1.786591,0.85,0
-0.2012887,1.837113,0.85,0
-0.09253031,1.857767,0.85,0
1.252701,0.497806,0.85,0
1.096584,0.7050781,0.85,0
0.8053865,1.006549,0.85,0
0.5637755,1.179596,0.85,0
0.3521788,1.283576,0.85,0
0.5683947,0.9058612,0.85,0
0.9482011,0.5589514,0.85,0
0.7461445,0.7053381,0.85,0
0.7261219,0.8741956,0.85,0
0.6266953,1.057493,0.85,0
0.5321057,1.195846,0.85,0
0.2800032,1.378227,0.85,0
0.252142,1.349935,0.85,0
0.2474674,1.339215,0.85,0
0.1777513,1.30269,0.85,0
0.03043835,1.309731,0.85,0
-0.4914019,1.115277,0.85,0
-0.5906597,1.24587,0.85,0
-0.7073551,1.403203,0.85,0
-0.8044897,1.527815,0.85,0
