-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
-7.450581E-09,1.187,0.85,0
